"Grapheme","Frequency","Codepoint","UnicodeName"
"तों",1423,"U+0924, U+094B, U+0902","DEVANAGARI LETTER TA, DEVANAGARI VOWEL SIGN O, DEVANAGARI SIGN ANUSVARA"
"बै",1400,"U+092C, U+0948","DEVANAGARI LETTER BA, DEVANAGARI VOWEL SIGN AI"
"बो",1372,"U+092C, U+094B","DEVANAGARI LETTER BA, DEVANAGARI VOWEL SIGN O"
"शि",1372,"U+0936, U+093F","DEVANAGARI LETTER SHA, DEVANAGARI VOWEL SIGN I"
"ण्",1348,"U+0923, U+094D","DEVANAGARI LETTER NNA, DEVANAGARI SIGN VIRAMA"
"चु",1346,"U+091A, U+0941","DEVANAGARI LETTER CA, DEVANAGARI VOWEL SIGN U"
"भू",1292,"U+092D, U+0942","DEVANAGARI LETTER BHA, DEVANAGARI VOWEL SIGN UU"
"यी",1284,"U+092F, U+0940","DEVANAGARI LETTER YA, DEVANAGARI VOWEL SIGN II"
"अं",1264,"U+0905, U+0902","DEVANAGARI LETTER A, DEVANAGARI SIGN ANUSVARA"
"यां",1260,"U+092F, U+093E, U+0902","DEVANAGARI LETTER YA, DEVANAGARI VOWEL SIGN AA, DEVANAGARI SIGN ANUSVARA"
"छे",1225,"U+091B, U+0947","DEVANAGARI LETTER CHA, DEVANAGARI VOWEL SIGN E"
"शी",1187,"U+0936, U+0940","DEVANAGARI LETTER SHA, DEVANAGARI VOWEL SIGN II"
"बं",1175,"U+092C, U+0902","DEVANAGARI LETTER BA, DEVANAGARI SIGN ANUSVARA"
"नो",1170,"U+0928, U+094B","DEVANAGARI LETTER NA, DEVANAGARI VOWEL SIGN O"
"गो",1138,"U+0917, U+094B","DEVANAGARI LETTER GA, DEVANAGARI VOWEL SIGN O"
"कू",1131,"U+0915, U+0942","DEVANAGARI LETTER KA, DEVANAGARI VOWEL SIGN UU"
"सू",1102,"U+0938, U+0942","DEVANAGARI LETTER SA, DEVANAGARI VOWEL SIGN UU"
"शे",1092,"U+0936, U+0947","DEVANAGARI LETTER SHA, DEVANAGARI VOWEL SIGN E"
"बू",1089,"U+092C, U+0942","DEVANAGARI LETTER BA, DEVANAGARI VOWEL SIGN UU"
"तें",1080,"U+0924, U+0947, U+0902","DEVANAGARI LETTER TA, DEVANAGARI VOWEL SIGN E, DEVANAGARI SIGN ANUSVARA"
"ईं",1028,"U+0908, U+0902","DEVANAGARI LETTER II, DEVANAGARI SIGN ANUSVARA"
"जे",1012,"U+091C, U+0947","DEVANAGARI LETTER JA, DEVANAGARI VOWEL SIGN E"
"यू",1009,"U+092F, U+0942","DEVANAGARI LETTER YA, DEVANAGARI VOWEL SIGN UU"
