"Grapheme","Frequency","Codepoint","UnicodeName"
"พิ่",3840,"U+0E1E, U+0E34, U+0E48","THAI CHARACTER PHO PHAN, THAI CHARACTER SARA I, THAI CHARACTER MAI EK"
"I",3803,"U+0049","LATIN CAPITAL LETTER I"
"ทิ",3757,"U+0E17, U+0E34","THAI CHARACTER THO THAHAN, THAI CHARACTER SARA I"
"5",3698,"U+0035","DIGIT FIVE"
"ซี",3686,"U+0E0B, U+0E35","THAI CHARACTER SO SO, THAI CHARACTER SARA II"
"สื",3680,"U+0E2A, U+0E37","THAI CHARACTER SO SUA, THAI CHARACTER SARA UEE"
"ตี",3671,"U+0E15, U+0E35","THAI CHARACTER TO TAO, THAI CHARACTER SARA II"
"S",3644,"U+0053","LATIN CAPITAL LETTER S"
"f",3626,"U+0066","LATIN SMALL LETTER F"
"ซ่",3607,"U+0E0B, U+0E48","THAI CHARACTER SO SO, THAI CHARACTER MAI EK"
"ชั",3599,"U+0E0A, U+0E31","THAI CHARACTER CHO CHANG, THAI CHARACTER MAI HAN-AKAT"
"ธิ",3501,"U+0E18, U+0E34","THAI CHARACTER THO THONG, THAI CHARACTER SARA I"
"/",3465,"U+002F","SOLIDUS"
"ว์",3427,"U+0E27, U+0E4C","THAI CHARACTER WO WAEN, THAI CHARACTER THANTHAKHAT"
"(",3420,"U+0028","LEFT PARENTHESIS"
"A",3406,"U+0041","LATIN CAPITAL LETTER A"
"ล์",3379,"U+0E25, U+0E4C","THAI CHARACTER LO LING, THAI CHARACTER THANTHAKHAT"
"ทิ้",3358,"U+0E17, U+0E34, U+0E49","THAI CHARACTER THO THAHAN, THAI CHARACTER SARA I, THAI CHARACTER MAI THO"
"สู้",3301,"U+0E2A, U+0E39, U+0E49","THAI CHARACTER SO SUA, THAI CHARACTER SARA UU, THAI CHARACTER MAI THO"
"หิ",3264,"U+0E2B, U+0E34","THAI CHARACTER HO HIP, THAI CHARACTER SARA I"
"ตู",3242,"U+0E15, U+0E39","THAI CHARACTER TO TAO, THAI CHARACTER SARA UU"
"",3181,"U+0081","<control-0081>"
"บู",3162,"U+0E1A, U+0E39","THAI CHARACTER BO BAIMAI, THAI CHARACTER SARA UU"
"รี่",3099,"U+0E23, U+0E35, U+0E48","THAI CHARACTER RO RUA, THAI CHARACTER SARA II, THAI CHARACTER MAI EK"
"ชุ",3067,"U+0E0A, U+0E38","THAI CHARACTER CHO CHANG, THAI CHARACTER SARA U"
"ถิ",3060,"U+0E16, U+0E34","THAI CHARACTER THO THUNG, THAI CHARACTER SARA I"
"ยิ่",3059,"U+0E22, U+0E34, U+0E48","THAI CHARACTER YO YAK, THAI CHARACTER SARA I, THAI CHARACTER MAI EK"
"",3055,"U+0080","<control-0080>"
