"Grapheme","Frequency","Codepoint","UnicodeName"
"ಯೂ",31,"U+0CAF, U+0CC2","KANNADA LETTER YA, KANNADA VOWEL SIGN UU"
"ರಿ",31,"U+0CB0, U+0CBF","KANNADA LETTER RA, KANNADA VOWEL SIGN I"
"ಷ",31,"U+0CB7","KANNADA LETTER SSA"
"ಷ್",31,"U+0CB7, U+0CCD","KANNADA LETTER SSA, KANNADA SIGN VIRAMA"
"ಜ",30,"U+0C9C","KANNADA LETTER JA"
"ಸಾ",30,"U+0CB8, U+0CBE","KANNADA LETTER SA, KANNADA VOWEL SIGN AA"
"ಆ",29,"U+0C86","KANNADA LETTER AA"
"ತೆ",28,"U+0CA4, U+0CC6","KANNADA LETTER TA, KANNADA VOWEL SIGN E"
"ಣ",26,"U+0CA3","KANNADA LETTER NNA"
"ತು",26,"U+0CA4, U+0CC1","KANNADA LETTER TA, KANNADA VOWEL SIGN U"
"ಇ",25,"U+0C87","KANNADA LETTER I"
"ಧಿ",22,"U+0CA7, U+0CBF","KANNADA LETTER DHA, KANNADA VOWEL SIGN I"
"ಡಿ",21,"U+0CA1, U+0CBF","KANNADA LETTER DDA, KANNADA VOWEL SIGN I"
"ಟ",20,"U+0C9F","KANNADA LETTER TTA"
"ಲು",20,"U+0CB2, U+0CC1","KANNADA LETTER LA, KANNADA VOWEL SIGN U"
"ವೂ",20,"U+0CB5, U+0CC2","KANNADA LETTER VA, KANNADA VOWEL SIGN UU"
"ಉ",19,"U+0C89","KANNADA LETTER U"
"ಕುಂ",19,"U+0C95, U+0CC1, U+0C82","KANNADA LETTER KA, KANNADA VOWEL SIGN U, KANNADA SIGN ANUSVARA"
"ಕೆ",19,"U+0C95, U+0CC6","KANNADA LETTER KA, KANNADA VOWEL SIGN E"
"ಈ",18,"U+0C88","KANNADA LETTER II"
"ದೆ",18,"U+0CA6, U+0CC6","KANNADA LETTER DA, KANNADA VOWEL SIGN E"
"ಶಿ",18,"U+0CB6, U+0CBF","KANNADA LETTER SHA, KANNADA VOWEL SIGN I"
"ಡ",16,"U+0CA1","KANNADA LETTER DDA"
"ಧ್",16,"U+0CA7, U+0CCD","KANNADA LETTER DHA, KANNADA SIGN VIRAMA"
"ವ್",16,"U+0CB5, U+0CCD","KANNADA LETTER VA, KANNADA SIGN VIRAMA"
"ಹಾ",16,"U+0CB9, U+0CBE","KANNADA LETTER HA, KANNADA VOWEL SIGN AA"
"ಅಂ",15,"U+0C85, U+0C82","KANNADA LETTER A, KANNADA SIGN ANUSVARA"
"ಡೆ",15,"U+0CA1, U+0CC6","KANNADA LETTER DDA, KANNADA VOWEL SIGN E"
"ಣೆ",15,"U+0CA3, U+0CC6","KANNADA LETTER NNA, KANNADA VOWEL SIGN E"
"ಬಾ",15,"U+0CAC, U+0CBE","KANNADA LETTER BA, KANNADA VOWEL SIGN AA"
"ಸಿ",15,"U+0CB8, U+0CBF","KANNADA LETTER SA, KANNADA VOWEL SIGN I"
"ಕೊ",14,"U+0C95, U+0CCA","KANNADA LETTER KA, KANNADA VOWEL SIGN O"
"ಗು",14,"U+0C97, U+0CC1","KANNADA LETTER GA, KANNADA VOWEL SIGN U"
"ರೀ",14,"U+0CB0, U+0CC0","KANNADA LETTER RA, KANNADA VOWEL SIGN II"
"ಳ್",14,"U+0CB3, U+0CCD","KANNADA LETTER LLA, KANNADA SIGN VIRAMA"
"೧",13,"U+0CE7","KANNADA DIGIT ONE"
"೨",13,"U+0CE8","KANNADA DIGIT TWO"
"ದೇ",13,"U+0CA6, U+0CC7","KANNADA LETTER DA, KANNADA VOWEL SIGN EE"
"ಶ",13,"U+0CB6","KANNADA LETTER SHA"
"ಎ",12,"U+0C8E","KANNADA LETTER E"
"ಗೊ",12,"U+0C97, U+0CCA","KANNADA LETTER GA, KANNADA VOWEL SIGN O"
"ಚ",12,"U+0C9A","KANNADA LETTER CA"
"ಚ್",12,"U+0C9A, U+0CCD","KANNADA LETTER CA, KANNADA SIGN VIRAMA"
"ನಾ",12,"U+0CA8, U+0CBE","KANNADA LETTER NA, KANNADA VOWEL SIGN AA"
"ಯೋ",12,"U+0CAF, U+0CCB","KANNADA LETTER YA, KANNADA VOWEL SIGN OO"
"ಳು",12,"U+0CB3, U+0CC1","KANNADA LETTER LLA, KANNADA VOWEL SIGN U"
"ಭಾ",11,"U+0CAD, U+0CBE","KANNADA LETTER BHA, KANNADA VOWEL SIGN AA"
"ರಿಂ",11,"U+0CB0, U+0CBF, U+0C82","KANNADA LETTER RA, KANNADA VOWEL SIGN I, KANNADA SIGN ANUSVARA"
"ರೆ",11,"U+0CB0, U+0CC6","KANNADA LETTER RA, KANNADA VOWEL SIGN E"
"ಒ",10,"U+0C92","KANNADA LETTER O"
"ಡು",10,"U+0CA1, U+0CC1","KANNADA LETTER DDA, KANNADA VOWEL SIGN U"
"ದಿ",10,"U+0CA6, U+0CBF","KANNADA LETTER DA, KANNADA VOWEL SIGN I"
"ದಿಂ",10,"U+0CA6, U+0CBF, U+0C82","KANNADA LETTER DA, KANNADA VOWEL SIGN I, KANNADA SIGN ANUSVARA"
"ಭ",10,"U+0CAD","KANNADA LETTER BHA"
"ಭಿ",10,"U+0CAD, U+0CBF","KANNADA LETTER BHA, KANNADA VOWEL SIGN I"
"ಮೂ",10,"U+0CAE, U+0CC2","KANNADA LETTER MA, KANNADA VOWEL SIGN UU"
"ಯು",10,"U+0CAF, U+0CC1","KANNADA LETTER YA, KANNADA VOWEL SIGN U"
"ರೂ",10,"U+0CB0, U+0CC2","KANNADA LETTER RA, KANNADA VOWEL SIGN UU"
"ರೋ",10,"U+0CB0, U+0CCB","KANNADA LETTER RA, KANNADA VOWEL SIGN OO"
"ತಾ",9,"U+0CA4, U+0CBE","KANNADA LETTER TA, KANNADA VOWEL SIGN AA"
"ದಂ",9,"U+0CA6, U+0C82","KANNADA LETTER DA, KANNADA SIGN ANUSVARA"
"ಬೇ",9,"U+0CAC, U+0CC7","KANNADA LETTER BA, KANNADA VOWEL SIGN EE"
"ಯಿಂ",9,"U+0CAF, U+0CBF, U+0C82","KANNADA LETTER YA, KANNADA VOWEL SIGN I, KANNADA SIGN ANUSVARA"
"ಶ್",9,"U+0CB6, U+0CCD","KANNADA LETTER SHA, KANNADA SIGN VIRAMA"
"ಜೀ",8,"U+0C9C, U+0CC0","KANNADA LETTER JA, KANNADA VOWEL SIGN II"
"ಪಾ",8,"U+0CAA, U+0CBE","KANNADA LETTER PA, KANNADA VOWEL SIGN AA"
"ಪಿ",8,"U+0CAA, U+0CBF","KANNADA LETTER PA, KANNADA VOWEL SIGN I"
"ವೃ",8,"U+0CB5, U+0CC3","KANNADA LETTER VA, KANNADA VOWEL SIGN VOCALIC R"
"ಹಿ",8,"U+0CB9, U+0CBF","KANNADA LETTER HA, KANNADA VOWEL SIGN I"
"ಉಂ",7,"U+0C89, U+0C82","KANNADA LETTER U, KANNADA SIGN ANUSVARA"
"ಕೂ",7,"U+0C95, U+0CC2","KANNADA LETTER KA, KANNADA VOWEL SIGN UU"
"ಕೃ",7,"U+0C95, U+0CC3","KANNADA LETTER KA, KANNADA VOWEL SIGN VOCALIC R"
"ಗ್",7,"U+0C97, U+0CCD","KANNADA LETTER GA, KANNADA SIGN VIRAMA"
"ಜಿ",7,"U+0C9C, U+0CBF","KANNADA LETTER JA, KANNADA VOWEL SIGN I"
"ಣಿ",7,"U+0CA3, U+0CBF","KANNADA LETTER NNA, KANNADA VOWEL SIGN I"
"ದೋ",7,"U+0CA6, U+0CCB","KANNADA LETTER DA, KANNADA VOWEL SIGN OO"
"ಮ್",7,"U+0CAE, U+0CCD","KANNADA LETTER MA, KANNADA SIGN VIRAMA"
"ಯಿ",7,"U+0CAF, U+0CBF","KANNADA LETTER YA, KANNADA VOWEL SIGN I"
"ಯುಂ",7,"U+0CAF, U+0CC1, U+0C82","KANNADA LETTER YA, KANNADA VOWEL SIGN U, KANNADA SIGN ANUSVARA"
"ಯೇ",7,"U+0CAF, U+0CC7","KANNADA LETTER YA, KANNADA VOWEL SIGN EE"
"ಲೆ",7,"U+0CB2, U+0CC6","KANNADA LETTER LA, KANNADA VOWEL SIGN E"
"ಷೆ",7,"U+0CB7, U+0CC6","KANNADA LETTER SSA, KANNADA VOWEL SIGN E"
"ಳಿಂ",7,"U+0CB3, U+0CBF, U+0C82","KANNADA LETTER LLA, KANNADA VOWEL SIGN I, KANNADA SIGN ANUSVARA"
"ಚಿ",6,"U+0C9A, U+0CBF","KANNADA LETTER CA, KANNADA VOWEL SIGN I"
"ಜಾ",6,"U+0C9C, U+0CBE","KANNADA LETTER JA, KANNADA VOWEL SIGN AA"
"ಜ್",6,"U+0C9C, U+0CCD","KANNADA LETTER JA, KANNADA SIGN VIRAMA"
"ಟುಂ",6,"U+0C9F, U+0CC1, U+0C82","KANNADA LETTER TTA, KANNADA VOWEL SIGN U, KANNADA SIGN ANUSVARA"
"ಥಿ",6,"U+0CA5, U+0CBF","KANNADA LETTER THA, KANNADA VOWEL SIGN I"
"ನಾಂ",6,"U+0CA8, U+0CBE, U+0C82","KANNADA LETTER NA, KANNADA VOWEL SIGN AA, KANNADA SIGN ANUSVARA"
"ಪು",6,"U+0CAA, U+0CC1","KANNADA LETTER PA, KANNADA VOWEL SIGN U"
"ಪೂ",6,"U+0CAA, U+0CC2","KANNADA LETTER PA, KANNADA VOWEL SIGN UU"
"ಮೇ",6,"U+0CAE, U+0CC7","KANNADA LETTER MA, KANNADA VOWEL SIGN EE"
"ವೇ",6,"U+0CB5, U+0CC7","KANNADA LETTER VA, KANNADA VOWEL SIGN EE"
"ಕೀ",5,"U+0C95, U+0CC0","KANNADA LETTER KA, KANNADA VOWEL SIGN II"
"ಗೌ",5,"U+0C97, U+0CCC","KANNADA LETTER GA, KANNADA VOWEL SIGN AU"
"ಛಾ",5,"U+0C9B, U+0CBE","KANNADA LETTER CHA, KANNADA VOWEL SIGN AA"
"ಜೆ",5,"U+0C9C, U+0CC6","KANNADA LETTER JA, KANNADA VOWEL SIGN E"
"ಥಾ",5,"U+0CA5, U+0CBE","KANNADA LETTER THA, KANNADA VOWEL SIGN AA"
"ಮಿ",5,"U+0CAE, U+0CBF","KANNADA LETTER MA, KANNADA VOWEL SIGN I"
"ಮು",5,"U+0CAE, U+0CC1","KANNADA LETTER MA, KANNADA VOWEL SIGN U"
"ವೆ",5,"U+0CB5, U+0CC6","KANNADA LETTER VA, KANNADA VOWEL SIGN E"
"ಷಾ",5,"U+0CB7, U+0CBE","KANNADA LETTER SSA, KANNADA VOWEL SIGN AA"
"ಷಿ",5,"U+0CB7, U+0CBF","KANNADA LETTER SSA, KANNADA VOWEL SIGN I"
"ಹೊಂ",5,"U+0CB9, U+0CCA, U+0C82","KANNADA LETTER HA, KANNADA VOWEL SIGN O, KANNADA SIGN ANUSVARA"
"೩",4,"U+0CE9","KANNADA DIGIT THREE"
"ಏ",4,"U+0C8F","KANNADA LETTER EE"
"ಗಾ",4,"U+0C97, U+0CBE","KANNADA LETTER GA, KANNADA VOWEL SIGN AA"
"ಘ",4,"U+0C98","KANNADA LETTER GHA"
"ಚಾ",4,"U+0C9A, U+0CBE","KANNADA LETTER CA, KANNADA VOWEL SIGN AA"
"ಟಿ",4,"U+0C9F, U+0CBF","KANNADA LETTER TTA, KANNADA VOWEL SIGN I"
"ತಃ",4,"U+0CA4, U+0C83","KANNADA LETTER TA, KANNADA SIGN VISARGA"
"ಧಾ",4,"U+0CA7, U+0CBE","KANNADA LETTER DHA, KANNADA VOWEL SIGN AA"
"ಪಂ",4,"U+0CAA, U+0C82","KANNADA LETTER PA, KANNADA SIGN ANUSVARA"
"ಫ",4,"U+0CAB","KANNADA LETTER PHA"
"ಬು",4,"U+0CAC, U+0CC1","KANNADA LETTER BA, KANNADA VOWEL SIGN U"
"ಬೆ",4,"U+0CAC, U+0CC6","KANNADA LETTER BA, KANNADA VOWEL SIGN E"
"ಭೆ",4,"U+0CAD, U+0CC6","KANNADA LETTER BHA, KANNADA VOWEL SIGN E"
"ಯೆಂ",4,"U+0CAF, U+0CC6, U+0C82","KANNADA LETTER YA, KANNADA VOWEL SIGN E, KANNADA SIGN ANUSVARA"
"ವೈ",4,"U+0CB5, U+0CC8","KANNADA LETTER VA, KANNADA VOWEL SIGN AI"
"ಸೇ",4,"U+0CB8, U+0CC7","KANNADA LETTER SA, KANNADA VOWEL SIGN EE"
"ಳೆ",4,"U+0CB3, U+0CC6","KANNADA LETTER LLA, KANNADA VOWEL SIGN E"
"೦",3,"U+0CE6","KANNADA DIGIT ZERO"
"೪",3,"U+0CEA","KANNADA DIGIT FOUR"
"೫",3,"U+0CEB","KANNADA DIGIT FIVE"
"೬",3,"U+0CEC","KANNADA DIGIT SIX"
"೭",3,"U+0CED","KANNADA DIGIT SEVEN"
"೮",3,"U+0CEE","KANNADA DIGIT EIGHT"
"೯",3,"U+0CEF","KANNADA DIGIT NINE"
"ಇಂ",3,"U+0C87, U+0C82","KANNADA LETTER I, KANNADA SIGN ANUSVARA"
"ಕೇ",3,"U+0C95, U+0CC7","KANNADA LETTER KA, KANNADA VOWEL SIGN EE"
"ಗೀ",3,"U+0C97, U+0CC0","KANNADA LETTER GA, KANNADA VOWEL SIGN II"
"ಠಾ",3,"U+0CA0, U+0CBE","KANNADA LETTER TTHA, KANNADA VOWEL SIGN AA"
"ತೀ",3,"U+0CA4, U+0CC0","KANNADA LETTER TA, KANNADA VOWEL SIGN II"
"ನಿಂ",3,"U+0CA8, U+0CBF, U+0C82","KANNADA LETTER NA, KANNADA VOWEL SIGN I, KANNADA SIGN ANUSVARA"
"ನೈ",3,"U+0CA8, U+0CC8","KANNADA LETTER NA, KANNADA VOWEL SIGN AI"
"ಭು",3,"U+0CAD, U+0CC1","KANNADA LETTER BHA, KANNADA VOWEL SIGN U"
"ಭೇ",3,"U+0CAD, U+0CC7","KANNADA LETTER BHA, KANNADA VOWEL SIGN EE"
"ರಂ",3,"U+0CB0, U+0C82","KANNADA LETTER RA, KANNADA SIGN ANUSVARA"
"ರಾಂ",3,"U+0CB0, U+0CBE, U+0C82","KANNADA LETTER RA, KANNADA VOWEL SIGN AA, KANNADA SIGN ANUSVARA"
"ಲಂ",3,"U+0CB2, U+0C82","KANNADA LETTER LA, KANNADA SIGN ANUSVARA"
"ಶಾಂ",3,"U+0CB6, U+0CBE, U+0C82","KANNADA LETTER SHA, KANNADA VOWEL SIGN AA, KANNADA SIGN ANUSVARA"
"ಷೇ",3,"U+0CB7, U+0CC7","KANNADA LETTER SSA, KANNADA VOWEL SIGN EE"
"ಹು",3,"U+0CB9, U+0CC1","KANNADA LETTER HA, KANNADA VOWEL SIGN U"
"ಕಾಂ",2,"U+0C95, U+0CBE, U+0C82","KANNADA LETTER KA, KANNADA VOWEL SIGN AA, KANNADA SIGN ANUSVARA"
"ಕೆಂ",2,"U+0C95, U+0CC6, U+0C82","KANNADA LETTER KA, KANNADA VOWEL SIGN E, KANNADA SIGN ANUSVARA"
"ಕೊಂ",2,"U+0C95, U+0CCA, U+0C82","KANNADA LETTER KA, KANNADA VOWEL SIGN O, KANNADA SIGN ANUSVARA"
"ಖಾಂ",2,"U+0C96, U+0CBE, U+0C82","KANNADA LETTER KHA, KANNADA VOWEL SIGN AA, KANNADA SIGN ANUSVARA"
"ಖ್",2,"U+0C96, U+0CCD","KANNADA LETTER KHA, KANNADA SIGN VIRAMA"
"ಗೈ",2,"U+0C97, U+0CC8","KANNADA LETTER GA, KANNADA VOWEL SIGN AI"
"ಗೊಂ",2,"U+0C97, U+0CCA, U+0C82","KANNADA LETTER GA, KANNADA VOWEL SIGN O, KANNADA SIGN ANUSVARA"
"ಗೋ",2,"U+0C97, U+0CCB","KANNADA LETTER GA, KANNADA VOWEL SIGN OO"
"ಘಿ",2,"U+0C98, U+0CBF","KANNADA LETTER GHA, KANNADA VOWEL SIGN I"
"ಛೆ",2,"U+0C9B, U+0CC6","KANNADA LETTER CHA, KANNADA VOWEL SIGN E"
"ಞೆ",2,"U+0C9E, U+0CC6","KANNADA LETTER NYA, KANNADA VOWEL SIGN E"
"ತೃ",2,"U+0CA4, U+0CC3","KANNADA LETTER TA, KANNADA VOWEL SIGN VOCALIC R"
"ಥೆ",2,"U+0CA5, U+0CC6","KANNADA LETTER THA, KANNADA VOWEL SIGN E"
"ದೂ",2,"U+0CA6, U+0CC2","KANNADA LETTER DA, KANNADA VOWEL SIGN UU"
"ದೃ",2,"U+0CA6, U+0CC3","KANNADA LETTER DA, KANNADA VOWEL SIGN VOCALIC R"
"ದೊ",2,"U+0CA6, U+0CCA","KANNADA LETTER DA, KANNADA VOWEL SIGN O"
"ಧೀ",2,"U+0CA7, U+0CC0","KANNADA LETTER DHA, KANNADA VOWEL SIGN II"
"ಪೇ",2,"U+0CAA, U+0CC7","KANNADA LETTER PA, KANNADA VOWEL SIGN EE"
"ಬೋ",2,"U+0CAC, U+0CCB","KANNADA LETTER BA, KANNADA VOWEL SIGN OO"
"ಮೆ",2,"U+0CAE, U+0CC6","KANNADA LETTER MA, KANNADA VOWEL SIGN E"
"ಯ್",2,"U+0CAF, U+0CCD","KANNADA LETTER YA, KANNADA SIGN VIRAMA"
"ರೊ",2,"U+0CB0, U+0CCA","KANNADA LETTER RA, KANNADA VOWEL SIGN O"
"ಲೆಂ",2,"U+0CB2, U+0CC6, U+0C82","KANNADA LETTER LA, KANNADA VOWEL SIGN E, KANNADA SIGN ANUSVARA"
"ಲೋ",2,"U+0CB2, U+0CCB","KANNADA LETTER LA, KANNADA VOWEL SIGN OO"
"ವೆಂ",2,"U+0CB5, U+0CC6, U+0C82","KANNADA LETTER VA, KANNADA VOWEL SIGN E, KANNADA SIGN ANUSVARA"
"ವೋ",2,"U+0CB5, U+0CCB","KANNADA LETTER VA, KANNADA VOWEL SIGN OO"
"ಶಾ",2,"U+0CB6, U+0CBE","KANNADA LETTER SHA, KANNADA VOWEL SIGN AA"
"ಸಾಂ",2,"U+0CB8, U+0CBE, U+0C82","KANNADA LETTER SA, KANNADA VOWEL SIGN AA, KANNADA SIGN ANUSVARA"
"ಸೂ",2,"U+0CB8, U+0CC2","KANNADA LETTER SA, KANNADA VOWEL SIGN UU"
"ಸೆ",2,"U+0CB8, U+0CC6","KANNADA LETTER SA, KANNADA VOWEL SIGN E"
"ಹೊ",2,"U+0CB9, U+0CCA","KANNADA LETTER HA, KANNADA VOWEL SIGN O"
"ಳೂ",2,"U+0CB3, U+0CC2","KANNADA LETTER LLA, KANNADA VOWEL SIGN UU"
";",1,"U+003B","SEMICOLON"
"“",1,"U+201C","LEFT DOUBLE QUOTATION MARK"
"”",1,"U+201D","RIGHT DOUBLE QUOTATION MARK"
"ಎಂ",1,"U+0C8E, U+0C82","KANNADA LETTER E, KANNADA SIGN ANUSVARA"
"ಒಂ",1,"U+0C92, U+0C82","KANNADA LETTER O, KANNADA SIGN ANUSVARA"
"ಔ",1,"U+0C94","KANNADA LETTER AU"
"ಕಿಂ",1,"U+0C95, U+0CBF, U+0C82","KANNADA LETTER KA, KANNADA VOWEL SIGN I, KANNADA SIGN ANUSVARA"
"ಕೈ",1,"U+0C95, U+0CC8","KANNADA LETTER KA, KANNADA VOWEL SIGN AI"
"ಕೌ",1,"U+0C95, U+0CCC","KANNADA LETTER KA, KANNADA VOWEL SIGN AU"
"ಕ್‌",1,"U+0C95, U+0CCD, U+200C","KANNADA LETTER KA, KANNADA SIGN VIRAMA, ZERO WIDTH NON-JOINER"
"ಗಾಂ",1,"U+0C97, U+0CBE, U+0C82","KANNADA LETTER GA, KANNADA VOWEL SIGN AA, KANNADA SIGN ANUSVARA"
"ಚೀ",1,"U+0C9A, U+0CC0","KANNADA LETTER CA, KANNADA VOWEL SIGN II"
"ಚು",1,"U+0C9A, U+0CC1","KANNADA LETTER CA, KANNADA VOWEL SIGN U"
"ಛಿ",1,"U+0C9B, U+0CBF","KANNADA LETTER CHA, KANNADA VOWEL SIGN I"
"ಞೌ",1,"U+0C9E, U+0CCC","KANNADA LETTER NYA, KANNADA VOWEL SIGN AU"
"ಟೇ",1,"U+0C9F, U+0CC7","KANNADA LETTER TTA, KANNADA VOWEL SIGN EE"
"ಠಿ",1,"U+0CA0, U+0CBF","KANNADA LETTER TTHA, KANNADA VOWEL SIGN I"
"ಡಾ",1,"U+0CA1, U+0CBE","KANNADA LETTER DDA, KANNADA VOWEL SIGN AA"
"ಡೂ",1,"U+0CA1, U+0CC2","KANNADA LETTER DDA, KANNADA VOWEL SIGN UU"
"ಡ್",1,"U+0CA1, U+0CCD","KANNADA LETTER DDA, KANNADA SIGN VIRAMA"
"ಢಿ",1,"U+0CA2, U+0CBF","KANNADA LETTER DDHA, KANNADA VOWEL SIGN I"
"ಢೀ",1,"U+0CA2, U+0CC0","KANNADA LETTER DDHA, KANNADA VOWEL SIGN II"
"ಣಂ",1,"U+0CA3, U+0C82","KANNADA LETTER NNA, KANNADA SIGN ANUSVARA"
"ಣಾ",1,"U+0CA3, U+0CBE","KANNADA LETTER NNA, KANNADA VOWEL SIGN AA"
"ಣು",1,"U+0CA3, U+0CC1","KANNADA LETTER NNA, KANNADA VOWEL SIGN U"
"ಣೈ",1,"U+0CA3, U+0CC8","KANNADA LETTER NNA, KANNADA VOWEL SIGN AI"
"ತೊ",1,"U+0CA4, U+0CCA","KANNADA LETTER TA, KANNADA VOWEL SIGN O"
"ತೋ",1,"U+0CA4, U+0CCB","KANNADA LETTER TA, KANNADA VOWEL SIGN OO"
"ದೌ",1,"U+0CA6, U+0CCC","KANNADA LETTER DA, KANNADA VOWEL SIGN AU"
"ಧೂ",1,"U+0CA7, U+0CC2","KANNADA LETTER DHA, KANNADA VOWEL SIGN UU"
"ಧೆ",1,"U+0CA7, U+0CC6","KANNADA LETTER DHA, KANNADA VOWEL SIGN E"
"ನಃ",1,"U+0CA8, U+0C83","KANNADA LETTER NA, KANNADA SIGN VISARGA"
"ನೇ",1,"U+0CA8, U+0CC7","KANNADA LETTER NA, KANNADA VOWEL SIGN EE"
"ನೊ",1,"U+0CA8, U+0CCA","KANNADA LETTER NA, KANNADA VOWEL SIGN O"
"ನೌ",1,"U+0CA8, U+0CCC","KANNADA LETTER NA, KANNADA VOWEL SIGN AU"
"ಭೀ",1,"U+0CAD, U+0CC0","KANNADA LETTER BHA, KANNADA VOWEL SIGN II"
"ಭೋ",1,"U+0CAD, U+0CCB","KANNADA LETTER BHA, KANNADA VOWEL SIGN OO"
