"Grapheme","Frequency","Codepoint","UnicodeName"
"ပြ",70,"U+1015, U+103C","MYANMAR LETTER PA, MYANMAR CONSONANT SIGN MEDIAL RA"
"နှ",69,"U+1014, U+103E","MYANMAR LETTER NA, MYANMAR CONSONANT SIGN MEDIAL HA"
"မိ",67,"U+1019, U+102D","MYANMAR LETTER MA, MYANMAR VOWEL SIGN I"
"လူ",67,"U+101C, U+1030","MYANMAR LETTER LA, MYANMAR VOWEL SIGN UU"
"တွ",65,"U+1010, U+103D","MYANMAR LETTER TA, MYANMAR CONSONANT SIGN MEDIAL WA"
"ရှိ",61,"U+101B, U+103E, U+102D","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN I"
"ယ်",57,"U+101A, U+103A","MYANMAR LETTER YA, MYANMAR SIGN ASAT"
"ပို",56,"U+1015, U+102D, U+102F","MYANMAR LETTER PA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"တို",53,"U+1010, U+102D, U+102F","MYANMAR LETTER TA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"မှု",53,"U+1019, U+103E, U+102F","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN U"
"ခံ",51,"U+1001, U+1036","MYANMAR LETTER KHA, MYANMAR SIGN ANUSVARA"
"မ်",49,"U+1019, U+103A","MYANMAR LETTER MA, MYANMAR SIGN ASAT"
"က",48,"U+1000","MYANMAR LETTER KA"
"ည့်",48,"U+100A, U+103A, U+1037","MYANMAR LETTER NNYA, MYANMAR SIGN ASAT, MYANMAR SIGN DOT BELOW"
"၏",47,"U+104F","MYANMAR SYMBOL GENITIVE"
"လွ",47,"U+101C, U+103D","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL WA"
"စွ",44,"U+1005, U+103D","MYANMAR LETTER CA, MYANMAR CONSONANT SIGN MEDIAL WA"
"ါ",44,"U+102B","MYANMAR VOWEL SIGN TALL AA"
"ာ်",44,"U+102C, U+103A","MYANMAR VOWEL SIGN AA, MYANMAR SIGN ASAT"
"ဝ",43,"U+101D","MYANMAR LETTER WA"
"ကြေ",40,"U+1000, U+103C, U+1031","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN E"
"တို့",39,"U+1010, U+102D, U+102F, U+1037","MYANMAR LETTER TA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U, MYANMAR SIGN DOT BELOW"
"ချ",38,"U+1001, U+103B","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL YA"
"ခ",35,"U+1001","MYANMAR LETTER KHA"
"ဆို",32,"U+1006, U+102D, U+102F","MYANMAR LETTER CHA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ငံ",31,"U+1004, U+1036","MYANMAR LETTER NGA, MYANMAR SIGN ANUSVARA"
"ည",31,"U+100A","MYANMAR LETTER NNYA"
"ဆ",30,"U+1006","MYANMAR LETTER CHA"
"ဒ်",30,"U+1012, U+103A","MYANMAR LETTER DA, MYANMAR SIGN ASAT"
"ထို",29,"U+1011, U+102D, U+102F","MYANMAR LETTER THA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ထ",27,"U+1011","MYANMAR LETTER THA"
"န",27,"U+1014","MYANMAR LETTER NA"
"ပြု",27,"U+1015, U+103C, U+102F","MYANMAR LETTER PA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN U"
"သိ",26,"U+101E, U+102D","MYANMAR LETTER SA, MYANMAR VOWEL SIGN I"
"ကြ",25,"U+1000, U+103C","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA"
"ပေ",25,"U+1015, U+1031","MYANMAR LETTER PA, MYANMAR VOWEL SIGN E"
"မှ",25,"U+1019, U+103E","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL HA"
"၍",24,"U+104D","MYANMAR SYMBOL COMPLETED"
"ဟု",24,"U+101F, U+102F","MYANMAR LETTER HA, MYANMAR VOWEL SIGN U"
"ကွ",23,"U+1000, U+103D","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL WA"
"ညီ",22,"U+100A, U+102E","MYANMAR LETTER NNYA, MYANMAR VOWEL SIGN II"
"ယူ",22,"U+101A, U+1030","MYANMAR LETTER YA, MYANMAR VOWEL SIGN UU"
"၌",21,"U+104C","MYANMAR SYMBOL LOCATIVE"
"ဖွဲ့",21,"U+1016, U+103D, U+1032, U+1037","MYANMAR LETTER PHA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN AI, MYANMAR SIGN DOT BELOW"
"လု",21,"U+101C, U+102F","MYANMAR LETTER LA, MYANMAR VOWEL SIGN U"
"သူ",21,"U+101E, U+1030","MYANMAR LETTER SA, MYANMAR VOWEL SIGN UU"
"ကျ",20,"U+1000, U+103B","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA"
"နေ",20,"U+1014, U+1031","MYANMAR LETTER NA, MYANMAR VOWEL SIGN E"
"ဆေ",19,"U+1006, U+1031","MYANMAR LETTER CHA, MYANMAR VOWEL SIGN E"
"ဒေ",19,"U+1012, U+1031","MYANMAR LETTER DA, MYANMAR VOWEL SIGN E"
"ဘ",19,"U+1018","MYANMAR LETTER BHA"
"ရွ",19,"U+101B, U+103D","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL WA"
"သို့",19,"U+101E, U+102D, U+102F, U+1037","MYANMAR LETTER SA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U, MYANMAR SIGN DOT BELOW"
"ဥ",19,"U+1025","MYANMAR LETTER U"
"မျှ",16,"U+1019, U+103B, U+103E","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL HA"
"၁",15,"U+1041","MYANMAR DIGIT ONE"
"လူ့",15,"U+101C, U+1030, U+1037","MYANMAR LETTER LA, MYANMAR VOWEL SIGN UU, MYANMAR SIGN DOT BELOW"
"ခြေ",14,"U+1001, U+103C, U+1031","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN E"
"ဏ်",14,"U+100F, U+103A","MYANMAR LETTER NNA, MYANMAR SIGN ASAT"
"တူ",14,"U+1010, U+1030","MYANMAR LETTER TA, MYANMAR VOWEL SIGN UU"
"လေ",14,"U+101C, U+1031","MYANMAR LETTER LA, MYANMAR VOWEL SIGN E"
"၂",13,"U+1042","MYANMAR DIGIT TWO"
"လို",13,"U+101C, U+102D, U+102F","MYANMAR LETTER LA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"လုံ",13,"U+101C, U+102F, U+1036","MYANMAR LETTER LA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ခု",12,"U+1001, U+102F","MYANMAR LETTER KHA, MYANMAR VOWEL SIGN U"
"ဂ",12,"U+1002","MYANMAR LETTER GA"
"ဂ္",12,"U+1002, U+1039","MYANMAR LETTER GA, MYANMAR SIGN VIRAMA"
"မြ",12,"U+1019, U+103C","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL RA"
"ကု",11,"U+1000, U+102F","MYANMAR LETTER KA, MYANMAR VOWEL SIGN U"
"က္",10,"U+1000, U+1039","MYANMAR LETTER KA, MYANMAR SIGN VIRAMA"
"စီ",10,"U+1005, U+102E","MYANMAR LETTER CA, MYANMAR VOWEL SIGN II"
"စု",10,"U+1005, U+102F","MYANMAR LETTER CA, MYANMAR VOWEL SIGN U"
"န့်",10,"U+1014, U+103A, U+1037","MYANMAR LETTER NA, MYANMAR SIGN ASAT, MYANMAR SIGN DOT BELOW"
"သုံ",10,"U+101E, U+102F, U+1036","MYANMAR LETTER SA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ကြီ",9,"U+1000, U+103C, U+102E","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN II"
"ဂု",9,"U+1002, U+102F","MYANMAR LETTER GA, MYANMAR VOWEL SIGN U"
"စွဲ",9,"U+1005, U+103D, U+1032","MYANMAR LETTER CA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN AI"
"ဉ်",9,"U+1009, U+103A","MYANMAR LETTER NYA, MYANMAR SIGN ASAT"
"မြေ",9,"U+1019, U+103C, U+1031","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN E"
"ရို",9,"U+101B, U+102D, U+102F","MYANMAR LETTER RA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"အေ",9,"U+1021, U+1031","MYANMAR LETTER A, MYANMAR VOWEL SIGN E"
"ဏ",8,"U+100F","MYANMAR LETTER NNA"
"ထိ",8,"U+1011, U+102D","MYANMAR LETTER THA, MYANMAR VOWEL SIGN I"
"ဒ",8,"U+1012","MYANMAR LETTER DA"
"ပြီ",8,"U+1015, U+103C, U+102E","MYANMAR LETTER PA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN II"
"ယေ",8,"U+101A, U+1031","MYANMAR LETTER YA, MYANMAR VOWEL SIGN E"
"ရှ",8,"U+101B, U+103E","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL HA"
"ဦ",8,"U+1026","MYANMAR LETTER UU"
"ချု",7,"U+1001, U+103B, U+102F","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN U"
"စိ",7,"U+1005, U+102D","MYANMAR LETTER CA, MYANMAR VOWEL SIGN I"
"စ္",7,"U+1005, U+1039","MYANMAR LETTER CA, MYANMAR SIGN VIRAMA"
"ထို့",7,"U+1011, U+102D, U+102F, U+1037","MYANMAR LETTER THA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U, MYANMAR SIGN DOT BELOW"
"ထေ",7,"U+1011, U+1031","MYANMAR LETTER THA, MYANMAR VOWEL SIGN E"
"ဖ",7,"U+1016","MYANMAR LETTER PHA"
"ဖေ",7,"U+1016, U+1031","MYANMAR LETTER PHA, MYANMAR VOWEL SIGN E"
"ဘဲ",7,"U+1018, U+1032","MYANMAR LETTER BHA, MYANMAR VOWEL SIGN AI"
"မ္",7,"U+1019, U+1039","MYANMAR LETTER MA, MYANMAR SIGN VIRAMA"
"ကျေ",6,"U+1000, U+103B, U+1031","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN E"
"ခွဲ",6,"U+1001, U+103D, U+1032","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN AI"
"ငှ",6,"U+1004, U+103E","MYANMAR LETTER NGA, MYANMAR CONSONANT SIGN MEDIAL HA"
"ဆုံ",6,"U+1006, U+102F, U+1036","MYANMAR LETTER CHA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"န္",6,"U+1014, U+1039","MYANMAR LETTER NA, MYANMAR SIGN VIRAMA"
"ဘေ",6,"U+1018, U+1031","MYANMAR LETTER BHA, MYANMAR VOWEL SIGN E"
"မျို",6,"U+1019, U+103B, U+102D, U+102F","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ယ",6,"U+101A","MYANMAR LETTER YA"
"ရွေ",6,"U+101B, U+103D, U+1031","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"လျှ",6,"U+101C, U+103B, U+103E","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL HA"
"ဝေ",6,"U+101D, U+1031","MYANMAR LETTER WA, MYANMAR VOWEL SIGN E"
"ကျို",5,"U+1000, U+103B, U+102D, U+102F","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ချိ",5,"U+1001, U+103B, U+102D","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN I"
"ဆံ",5,"U+1006, U+1036","MYANMAR LETTER CHA, MYANMAR SIGN ANUSVARA"
"ဇ",5,"U+1007","MYANMAR LETTER JA"
"ပြေ",5,"U+1015, U+103C, U+1031","MYANMAR LETTER PA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN E"
"ဖွ",5,"U+1016, U+103D","MYANMAR LETTER PHA, MYANMAR CONSONANT SIGN MEDIAL WA"
"မွေ",5,"U+1019, U+103D, U+1031","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"ရှေ",5,"U+101B, U+103E, U+1031","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN E"
"အု",5,"U+1021, U+102F","MYANMAR LETTER A, MYANMAR VOWEL SIGN U"
"ဤ",5,"U+1024","MYANMAR LETTER II"
"ာ့",5,"U+102C, U+1037","MYANMAR VOWEL SIGN AA, MYANMAR SIGN DOT BELOW"
"ါ်",5,"U+102B, U+103A","MYANMAR VOWEL SIGN TALL AA, MYANMAR SIGN ASAT"
"၀",4,"U+1040","MYANMAR DIGIT ZERO"
"၃",4,"U+1043","MYANMAR DIGIT THREE"
"၄",4,"U+1044","MYANMAR DIGIT FOUR"
"၈",4,"U+1048","MYANMAR DIGIT EIGHT"
"၉",4,"U+1049","MYANMAR DIGIT NINE"
"ဆီ",4,"U+1006, U+102E","MYANMAR LETTER CHA, MYANMAR VOWEL SIGN II"
"ထွ",4,"U+1011, U+103D","MYANMAR LETTER THA, MYANMAR CONSONANT SIGN MEDIAL WA"
"နိ",4,"U+1014, U+102D","MYANMAR LETTER NA, MYANMAR VOWEL SIGN I"
"ပု",4,"U+1015, U+102F","MYANMAR LETTER PA, MYANMAR VOWEL SIGN U"
"ပ္",4,"U+1015, U+1039","MYANMAR LETTER PA, MYANMAR SIGN VIRAMA"
"ဖျ",4,"U+1016, U+103B","MYANMAR LETTER PHA, MYANMAR CONSONANT SIGN MEDIAL YA"
"မှေ",4,"U+1019, U+103E, U+1031","MYANMAR LETTER MA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN E"
"မို",4,"U+1019, U+102D, U+102F","MYANMAR LETTER MA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"မူ",4,"U+1019, U+1030","MYANMAR LETTER MA, MYANMAR VOWEL SIGN UU"
"မဲ့",4,"U+1019, U+1032, U+1037","MYANMAR LETTER MA, MYANMAR VOWEL SIGN AI, MYANMAR SIGN DOT BELOW"
"ယုံ",4,"U+101A, U+102F, U+1036","MYANMAR LETTER YA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ရှေ့",4,"U+101B, U+103E, U+1031, U+1037","MYANMAR LETTER RA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN E, MYANMAR SIGN DOT BELOW"
"သွ",4,"U+101E, U+103D","MYANMAR LETTER SA, MYANMAR CONSONANT SIGN MEDIAL WA"
"အိ",4,"U+1021, U+102D","MYANMAR LETTER A, MYANMAR VOWEL SIGN I"
".",3,"U+002E","FULL STOP"
"၅",3,"U+1045","MYANMAR DIGIT FIVE"
"၆",3,"U+1046","MYANMAR DIGIT SIX"
"၇",3,"U+1047","MYANMAR DIGIT SEVEN"
"ကြံ",3,"U+1000, U+103C, U+1036","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR SIGN ANUSVARA"
"ချို",3,"U+1001, U+103B, U+102D, U+102F","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ခြုံ",3,"U+1001, U+103C, U+102F, U+1036","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ခို",3,"U+1001, U+102D, U+102F","MYANMAR LETTER KHA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ခဲ့",3,"U+1001, U+1032, U+1037","MYANMAR LETTER KHA, MYANMAR VOWEL SIGN AI, MYANMAR SIGN DOT BELOW"
"င",3,"U+1004","MYANMAR LETTER NGA"
"ငွေ",3,"U+1004, U+103D, U+1031","MYANMAR LETTER NGA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"ညှ",3,"U+100A, U+103E","MYANMAR LETTER NNYA, MYANMAR CONSONANT SIGN MEDIAL HA"
"တေ",3,"U+1010, U+1031","MYANMAR LETTER TA, MYANMAR VOWEL SIGN E"
"ထု",3,"U+1011, U+102F","MYANMAR LETTER THA, MYANMAR VOWEL SIGN U"
"ဓိ",3,"U+1013, U+102D","MYANMAR LETTER DHA, MYANMAR VOWEL SIGN I"
"နှိ",3,"U+1014, U+103E, U+102D","MYANMAR LETTER NA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN I"
"ပျ",3,"U+1015, U+103B","MYANMAR LETTER PA, MYANMAR CONSONANT SIGN MEDIAL YA"
"ပွ",3,"U+1015, U+103D","MYANMAR LETTER PA, MYANMAR CONSONANT SIGN MEDIAL WA"
"ပွဲ",3,"U+1015, U+103D, U+1032","MYANMAR LETTER PA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN AI"
"ပူ",3,"U+1015, U+1030","MYANMAR LETTER PA, MYANMAR VOWEL SIGN UU"
"မဲ",3,"U+1019, U+1032","MYANMAR LETTER MA, MYANMAR VOWEL SIGN AI"
"ရုံ",3,"U+101B, U+102F, U+1036","MYANMAR LETTER RA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"လျ",3,"U+101C, U+103B","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL YA"
"လျေ",3,"U+101C, U+103B, U+1031","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN E"
"လို့",3,"U+101C, U+102D, U+102F, U+1037","MYANMAR LETTER LA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U, MYANMAR SIGN DOT BELOW"
"ဝှ",3,"U+101D, U+103E","MYANMAR LETTER WA, MYANMAR CONSONANT SIGN MEDIAL HA"
"ဟ",3,"U+101F","MYANMAR LETTER HA"
"ဟူ",3,"U+101F, U+1030","MYANMAR LETTER HA, MYANMAR VOWEL SIGN UU"
"ကျွ",2,"U+1000, U+103B, U+103D","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR CONSONANT SIGN MEDIAL WA"
"ကျူ",2,"U+1000, U+103B, U+1030","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN UU"
"ကြု",2,"U+1000, U+103C, U+102F","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN U"
"ကူ",2,"U+1000, U+1030","MYANMAR LETTER KA, MYANMAR VOWEL SIGN UU"
"ချီ",2,"U+1001, U+103B, U+102E","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN II"
"ငြိ",2,"U+1004, U+103C, U+102D","MYANMAR LETTER NGA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN I"
"စို",2,"U+1005, U+102D, U+102F","MYANMAR LETTER CA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"စုံ",2,"U+1005, U+102F, U+1036","MYANMAR LETTER CA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ဉ",2,"U+1009","MYANMAR LETTER NYA"
"ဌ",2,"U+100C","MYANMAR LETTER TTHA"
"တိ",2,"U+1010, U+102D","MYANMAR LETTER TA, MYANMAR VOWEL SIGN I"
"တ္",2,"U+1010, U+1039","MYANMAR LETTER TA, MYANMAR SIGN VIRAMA"
"ထွေ",2,"U+1011, U+103D, U+1031","MYANMAR LETTER THA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"ထူ",2,"U+1011, U+1030","MYANMAR LETTER THA, MYANMAR VOWEL SIGN UU"
"ဒီ",2,"U+1012, U+102E","MYANMAR LETTER DA, MYANMAR VOWEL SIGN II"
"နှီ",2,"U+1014, U+103E, U+102E","MYANMAR LETTER NA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN II"
"နှေ",2,"U+1014, U+103E, U+1031","MYANMAR LETTER NA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN E"
"ပံ",2,"U+1015, U+1036","MYANMAR LETTER PA, MYANMAR SIGN ANUSVARA"
"ပံ့",2,"U+1015, U+1036, U+1037","MYANMAR LETTER PA, MYANMAR SIGN ANUSVARA, MYANMAR SIGN DOT BELOW"
"ပျေ",2,"U+1015, U+103B, U+1031","MYANMAR LETTER PA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN E"
"ပုံ",2,"U+1015, U+102F, U+1036","MYANMAR LETTER PA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"ဖြို",2,"U+1016, U+103C, U+102D, U+102F","MYANMAR LETTER PHA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ဖွံ့",2,"U+1016, U+103D, U+1036, U+1037","MYANMAR LETTER PHA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR SIGN ANUSVARA, MYANMAR SIGN DOT BELOW"
"ဖီ",2,"U+1016, U+102E","MYANMAR LETTER PHA, MYANMAR VOWEL SIGN II"
"မံ",2,"U+1019, U+1036","MYANMAR LETTER MA, MYANMAR SIGN ANUSVARA"
"လွှ",2,"U+101C, U+103D, U+103E","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR CONSONANT SIGN MEDIAL HA"
"လှ",2,"U+101C, U+103E","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL HA"
"လှုံ",2,"U+101C, U+103E, U+102F, U+1036","MYANMAR LETTER LA, MYANMAR CONSONANT SIGN MEDIAL HA, MYANMAR VOWEL SIGN U, MYANMAR SIGN ANUSVARA"
"လဲ",2,"U+101C, U+1032","MYANMAR LETTER LA, MYANMAR VOWEL SIGN AI"
"သို",2,"U+101E, U+102D, U+102F","MYANMAR LETTER SA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"သီ",2,"U+101E, U+102E","MYANMAR LETTER SA, MYANMAR VOWEL SIGN II"
"သု",2,"U+101E, U+102F","MYANMAR LETTER SA, MYANMAR VOWEL SIGN U"
"သူ့",2,"U+101E, U+1030, U+1037","MYANMAR LETTER SA, MYANMAR VOWEL SIGN UU, MYANMAR SIGN DOT BELOW"
"ကြွေ",1,"U+1000, U+103C, U+103D, U+1031","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR CONSONANT SIGN MEDIAL WA, MYANMAR VOWEL SIGN E"
"ကြို",1,"U+1000, U+103C, U+102D, U+102F","MYANMAR LETTER KA, MYANMAR CONSONANT SIGN MEDIAL RA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ကိ",1,"U+1000, U+102D","MYANMAR LETTER KA, MYANMAR VOWEL SIGN I"
"ကဲ့",1,"U+1000, U+1032, U+1037","MYANMAR LETTER KA, MYANMAR VOWEL SIGN AI, MYANMAR SIGN DOT BELOW"
"က်ျ",1,"U+1000, U+103A, U+103B","MYANMAR LETTER KA, MYANMAR SIGN ASAT, MYANMAR CONSONANT SIGN MEDIAL YA"
"ချို့",1,"U+1001, U+103B, U+102D, U+102F, U+1037","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U, MYANMAR SIGN DOT BELOW"
"ချေ",1,"U+1001, U+103B, U+1031","MYANMAR LETTER KHA, MYANMAR CONSONANT SIGN MEDIAL YA, MYANMAR VOWEL SIGN E"
"ခေ",1,"U+1001, U+1031","MYANMAR LETTER KHA, MYANMAR VOWEL SIGN E"
"ဂို",1,"U+1002, U+102D, U+102F","MYANMAR LETTER GA, MYANMAR VOWEL SIGN I, MYANMAR VOWEL SIGN U"
"ငြ",1,"U+1004, U+103C","MYANMAR LETTER NGA, MYANMAR CONSONANT SIGN MEDIAL RA"
"ငဲ့",1,"U+1004, U+1032, U+1037","MYANMAR LETTER NGA, MYANMAR VOWEL SIGN AI, MYANMAR SIGN DOT BELOW"
