word,n,rank
ᴛa,5,133
ᴛʸiy̓α,5,134
wakʼα,5,135
ʼyα,5,136
aitʽʸ,4,137
ckʼayε,4,138
comε,4,139
cα,4,140
hai,4,141
kʽcoˑ,4,142
kʼawai,4,143
ᴋonicʸε,4,144
ᴋʋyα,4,145
ma,4,146
nəᴛa,4,147
nεiwamaˑ,4,148
sï,4,149
sïnα,4,150
sεiyo,4,151
tcʽoˑ,4,152
tʽʸi,4,153
tsʼiᴛʸoˑ,4,154
ᴛsı,4,155
waˑ,4,156
ʼmï,4,157
ʼnʸi,4,158
aˑ,3,159
akʼα,3,160
c,3,161
cipʼaˑ,3,162
ckʽoˑ,3,163
co,3,164
cᴛioˑ,3,165
cᴛʸï,3,166
haˑtsʼe,3,167
hε,3,168
iˑ,3,169
itʽʸi,3,170
kʽᵅ,3,171
kʽoiˑ,3,172
kʼai,3,173
kʼami,3,174
kʼoˑtʽʸᵘ,3,175
kʼoyai,3,176
ᴋa,3,177
ᴋoaˑ,3,178
mac,3,179
naic,3,180
nami,3,181
nəᴛaˑ,3,182
nomε,3,183
nʸiα,3,184
nʸu,3,185
nʸuˑ,3,186
paˑ,3,187
ᴘa,3,188
sꜞᴛcaˑ,3,189
sꜞᴛcaai,3,190
sꜞᴛcoˑ,3,191
sa,3,192
sᴛα,3,193
sʼaˑ,3,194
tcʽaai,3,195
tcʽï,3,196
tcʽïnʸi,3,197
tʽʸꜞkʽʋ,3,198
tsʽᴋʋyα,3,199
tsʽεˑ,3,200
tsʼı,3,201
tʼaˑ,3,202
tʼʸiᴋʋmau,3,203
tʼʸε,3,204
ᴛˑiyo,3,205
ᴛcanʸε,3,206
ᴛcau,3,207
ᴛci,3,208
ᴛikʼα,3,209
ᴛiᴋo,3,210
ᴛʸikʼα,3,211
ᴛʸiʼyα,3,212
ᴛʸumï,3,213
ᴛʸεmicʸε,3,214
yanʸi,3,215
yumicʸε,3,216
εˑtcʽaᴛsα,3,217
akʼamε,2,218
anau,2,219
canï,2,220
cᴋau,2,221
cᴋonicʸε,2,222
coˑtsʼi,2,223
ctcʽaˑkʽᵘ,2,224
ctcʼitcʽ,2,225
ctcʼı,2,226
cᴛʸi,2,227
cʼα,2,228
eˑ,2,229
hoˑakʼα,2,230
ic,2,231
icau,2,232
ıckʽ,2,233
kaˑ,2,234
kʽa,2,235
kʽau,2,236
kʽo,2,237
kʽoˑpictʽaˑ,2,238
kʽotʽaˑ,2,239
kʽoyai,2,240
kʽᵘpʽε,2,241
kʼahα,2,242
kʼï,2,243
ᴋaˑ,2,244
ᴋaˑyoˑ,2,245
ᴋaicpiˑ,2,246
ᴋaitʽʸ,2,247
ᴋanaˑ,2,248
ᴋawa,2,249
ᴋoα,2,250
maˑcwα,2,251
mitcʽᴛeᵅ,2,252
mınα,2,253
nˑoᴛʸεmicʸε,2,254
naa,2,255
natʽꜞ,2,256
naᴛʸεˑ,2,257
nautʽᵅ,2,258
nicʸε,2,259
nïᴛʸεε,2,260
nta,2,261
nᴛa,2,262
nʸau,2,263
nʸia,2,264
nʸoˑ,2,265
nʸumˑaˑ,2,266
oiˑ,2,267
oᴋo,2,268
paˑcʋ,2,269
ᴘï,2,270
ᴘïtcʽ,2,271
sꜞᴛcanaˑ,2,272
sᵋ,2,273
siˑ,2,274
sïtcʼoˑɔ,2,275
sotʽaˑ,2,276
tˑcʼaᴛsα,2,277
tcʽaaˑ,2,278
tcʽaau,2,279
tcʽaᴛsα,2,280
tcʽoᴛʸaˑ,2,281
tcʽtsʽi,2,282
tʽʸꜞᴛʸi,2,283
tʽʸꜞᴛʸia,2,284
tʽʸᴛsimï,2,285
tsʽᴋʋya,2,286
tsʽεi,2,287
tsʼaˑctʽʸ,2,288
tsʼi,2,289
tsʼına,2,290
tsʼıpʽᴛʸau,2,291
tsʼo,2,292
tsʼomα,2,293
tsʼαnʸi,2,294
tʼa,2,295
tʼiᴋo,2,296
tʼʸi,2,297
ᴛaˑwaˑ,2,298
ᴛcanai,2,299
ᴛcanʸi,2,300
ᴛcawai,2,301
ᴛcʋ,2,302
ᴛi,2,303
ᴛikʼʸε,2,304
ᴛowε,2,305
ᴛowεˑ,2,306
ᴛsanʸi,2,307
ᴛse,2,308
ᴛsinα,2,309
ᴛsiwaˑ,2,310
ᴛsoᵒ,2,311
ᴛʸa,2,312
ᴛʸai,2,313
ᴛʸiˑ,2,314
ᴛʸiˑc,2,315
ᴛʸiˑckʼï,2,316
ᴛʸickʼï,2,317
ᴛʸiniα,2,318
ᴛʸiwiˑ,2,319
ᴛʸiεˑ,2,320
ᴛα,2,321
wanα,2,322
watcʽᵅ,2,323
wε,2,324
y̓a,2,325
yatcʽ,2,326
yatcʽᴛʸεˑmicʸε,2,327
yatcʽᴛʸεmicʸε,2,328
yicau,2,329
yowε,2,330
ʼmα,2,331
ʼya,2,332
εˑtcʼaᴛsα,2,333
εˑtʼaˑ,2,334
εcau,2,335
εi,2,336
εmiε,2,337
εmı,2,338
ꜞsꜞ,1,339
aiᴛʸi,1,340
aiyatcʽᴛʸεˑmicʸε,1,341
aı,1,342
amoˑ,1,343
ana,1,344
atsʼiᵘ,1,345
atsʼı,1,346
ᵅnʸi,1,347
ca,1,348
caˑmαnα,1,349
caˑnʸi,1,350
camanα,1,351
canə,1,352
cauʼma,1,353
ciˑwanα,1,354
ciatʽʸᴛʸʋ,1,355
cirınʸi,1,356
cïtsʽ,1,357
ciα,1,358
ckʽcʸε,1,359
ckʽoˑtʽtʽʸꜞ,1,360
ckʼa,1,361
ckʼaˑ,1,362
ckʼainα,1,363
ckʼanα,1,364
ckʼïᴛʸi,1,365
ckʼotʼai,1,366
ckʼαi,1,367
cᴋai,1,368
cᴋauᴛʸï,1,369
coˑkʽᵅtcʽᵅ,1,370
coˑtsʼ,1,371
coˑtʼoˑnʸi,1,372
comα,1,373
conı,1,374
copïtcʽ,1,375
cowa,1,376
cpa,1,377
cpiᴛcaˑtʽʸᵘ,1,378
cpiᴛcatʽʸꜞ,1,379
cpiᴛcatʽʸᵘ,1,380
ctcʽ,1,381
ctcʽaˑ,1,382
ctcʽoˑ,1,383
ctcʽᴛcaˑtʽʸᵅ,1,384
ctcʼiˑ,1,385
ctcʼioˑ,1,386
ctcʼiᴛʸaˑ,1,387
ctʽaˑ,1,388
ctʽʸi,1,389
ctʽʸtsʽꜞ,1,390
ctʼooˑ,1,391
cᴛcaiyaˑ,1,392
cᴛʸaˑ,1,393
cᴛʸaa,1,394
cᴛʸioˑ,1,395
cᴛʸiuˑ,1,396
cᵘᴛcoˑ,1,397
cʼamana,1,398
e,1,399
eˑntʽʸᵘ,1,400
haˑnʸisα,1,401
haˑtsʼoma,1,402
haiawaˑ,1,403
haitcʽiα,1,404
hanisα,1,405
hanʸε,1,406
hausꜞ,1,407
hımα,1,408
horoaˑ,1,409
hwα,1,410
hαkʼʸε,1,411
hαnˑo,1,412
hαnˑoᴛʸε,1,413
hαnˑoᴛʸεmïcʸε,1,414
hαnya,1,415
hαnʸi,1,416
hαnyε,1,417
hαwε,1,418
hεꜞ,1,419
icpiᴛcaˑ,1,420
ikʼaˑ,1,421
ima,1,422
inautʽᵅ,1,423
intʽʸᵘ,1,424
ipʽtʽʸ,1,425
isα,1,426
iᴛʸau,1,427
iyaˑ,1,428
ı,1,429
ınʸiα,1,430
kaa,1,431
kaau,1,432
kau,1,433
kawaˑ,1,434
kʽ,1,435
kʽaˑtʽʸ,1,436
kʽaau,1,437
kʽaucᴋiˑ,1,438
kʽaukʽᵅtcʽa,1,439
kʽautʼα,1,440
kʽawai,1,441
kʽayoˑ,1,442
kʽᵅtcʽa,1,443
kʽᵅtcʽanï,1,444
kʽᵅtcʽᵅ,1,445
kʽᵅtcʽα,1,446
kʽcᴛʸı,1,447
kʽoatʽaˑ,1,448
kʽoyaˑ,1,449
kʽᴛcai,1,450
kʽᴛα,1,451
kʽunʸisα,1,452
kʽʋmï,1,453
kʽwiˑtcα,1,454
kʽwitcʼα,1,455
ko,1,456
kwiˑtʽʸitʽaˑ,1,457
kʸʼimʋnʸicau,1,458
kʼaˑᴛsaˑ,1,459
kʼame,1,460
kʼamïtʽʸ,1,461
kʼamε,1,462
kʼıtsʽᵅ,1,463
kʼoˑ,1,464
kʼohα,1,465
kʼoi,1,466
kʼuiˑ,1,467
kʼumïꜞ,1,468
kʼʸi,1,469
kʼʸimʋnʸi,1,470
kʼʸimʋnʸicau,1,471
kʼʸεˑ,1,472
kʼα,1,473
kʼαnα,1,474
kʼαtʽʸ,1,475
ᴋ,1,476
ᴋaˑᴋʋ,1,477
ᴋaˑnaˑ,1,478
ᴋaˑnaicᴛʸiˑ,1,479
ᴋaiaˑ,1,480
ᴋaicpi,1,481
ᴋaicᴘi,1,482
ᴋaïmcε,1,483
ᴋau,1,484
ᴋawaˑ,1,485
ᴋayaˑ,1,486
ᴋayε,1,487
ᴋï,1,488
ᴋoˑctcʽε,1,489
ᴋoˑᴛiᴋo,1,490
ᴋoˑᴛʸi,1,491
ᴋoi,1,492
ᴋoı,1,493
ᴋomï,1,494
ᴋoᴛʸi,1,495
ᴋowaˑ,1,496
ᴋoyaˑ,1,497
ᴋoyε,1,498
ᴋuʼmïno,1,499
ᴋʋno,1,500
ᴋα,1,501
mˑα,1,502
mai,1,503
mastʼo,1,504
mau,1,505
m̓ï,1,506
miˑ,1,507
miˑmε,1,508
micʸε,1,509
mikʼawaˑ,1,510
mıtcʽᴛeᵅ,1,511
mıtcʽᴛʸeᵅ,1,512
mεˑ,1,513
mεrikaˑ,1,514
n,1,515
nˑautʽᵅ,1,516
naˑcwitʽʸ,1,517
naˑtʽα,1,518
naˑtʼʸi,1,519
naaˑ,1,520
naicti,1,521
naicᴛʸı,1,522
naitcʽoˑ,1,523
naᴋα,1,524
nameyaˑtʼα,1,525
namα,1,526
nasai,1,527
natcʽaya,1,528
natʽ,1,529
natʼʸi,1,530
naᴛcaya,1,531
naᴛʸi,1,532
naᴛʸiᴘï,1,533
naᴛʸεε,1,534
nauᴛʸia,1,535
nayayaiᴛˑʸα,1,536
necpitʽʸo,1,537
neyaˑ,1,538
nə,1,539
nəᴛʸεˑᴋʋ,1,540
n̓i,1,541
niˑ,1,542
nicau,1,543
niᴋʋyα,1,544
nimα,1,545
nisα,1,546
nïᴛaˑ,1,547
niᴛanï,1,548
niᴛca,1,549
niᴛcanicʸε,1,550
niᴛcanïᴛʸïtsʽcʸε,1,551
nïᴛsiˑ,1,552
nïᴛʸε,1,553
niu,1,554
niwao,1,555
niyo,1,556
noˑwε,1,557
nomα,1,558
noᴛco,1,559
nowaˑyoˑtʽʸ,1,560
noyasεˑ,1,561
nʸa,1,562
nʸicʸε,1,563
nʸisα,1,564
nʸiᴛcanïᴛʸï,1,565
nʸo,1,566
nʸoˑkʽᵅtcʽᵅ,1,567
nʸoˑtʼaˑ,1,568
nʸuci,1,569
nʸutʽiko,1,570
nʸutʼiᴋo,1,571
nʸα,1,572
nʸεˑ,1,573
nʸεmʋ,1,574
nαᴛʸaˑ,1,575
nαu,1,576
oˑ,1,577
oᴋomau,1,578
omʋ,1,579
oᵒ,1,580
opʽεˑ,1,581
osꜞ,1,582
osaᴛʸau,1,583
osʽᵅ,1,584
osuˑtʽʸεʸε,1,585
otʼiᴋˑoᵒ,1,586
paˑna,1,587
paai,1,588
pʽanı,1,589
pʽoˑ,1,590
pʽotʼaˑ,1,591
pʽᴛα,1,592
pʽu,1,593
pʽεˑ,1,594
pʽεˑnʸi,1,595
pictʽa,1,596
pïnia,1,597
pïniaˑ,1,598
pïnʸi,1,599
pïnʸipïtcʽ,1,600
pʼεˑnʸε,1,601
pʼεnʸi,1,602
pεˑ,1,603
pεˑtʼα,1,604
ᴘictʽa,1,605
rα,1,606
s,1,607
sꜞtcaˑ,1,608
sꜞᴛcaˑnaicᴛʸi,1,609
sꜞᴛcaa,1,610
sꜞᴛcaanaˑ,1,611
sꜞᴛcanaicᴛʸi,1,612
saˑ,1,613
saiyoˑ,1,614
saᴛʸau,1,615
sioˑ,1,616
sïᴛcanai,1,617
sᴛʸa,1,618
sʸᴛca,1,619
sʼai,1,620
sʼo,1,621
sʼoˑtsʼı,1,622
sʼotsʼi,1,623
sεˑᴛˑʸʋ,1,624
sεˑᴛʸoᴛʸʋ,1,625
sεiyoˑ,1,626
taˑ,1,627
tanʸε,1,628
tcʽaˑ,1,629
tcʽaˑkʽᵘ,1,630
tcʽaˑtsʽ,1,631
tcʽacaˑ,1,632
tcʽaiaˑ,1,633
tcʽanaisꜞ,1,634
tcʽanï,1,635
tcʽanicau,1,636
tcʽau,1,637
tcʽauwaitʽʸ,1,638
tcʽinicʸε,1,639
tcʽitʼʸε,1,640
tcʽiwa,1,641
tcʽiyα,1,642
tcʽiʼyα,1,643
tcʽıtʼʸε,1,644
tcʽo,1,645
tcʽotcʽai,1,646
tcʽoyasεˑ,1,647
tcʽpʽꜞcau,1,648
tcʽᴛcu,1,649
tcʽᴛʸumε,1,650
tcʽᴛʸεˑmicʸε,1,651
tcʽᵘ,1,652
tcʽutʽaˑ,1,653
tcʽuwiˑ,1,654
tcʽʋᴋˑʋ,1,655
tcʼaˑ,1,656
tcʼaiyaˑ,1,657
tcʼaᴛcʋ,1,658
tcʼaᴛsa,1,659
tcʼauyaˑ,1,660
tcʼiᴛʸaˑ,1,661
tcʼoˑcᴋiˑ,1,662
tʽꜞᴛco,1,663
tʽaˑ,1,664
tʽoˑ,1,665
tʽʸꜞ,1,666
tʽʸꜞᴛʸiaˑ,1,667
tʽʸᵋ,1,668
tʽʸiˑ,1,669
tʽʸiᴛʸi,1,670
tʽʸtanï,1,671
tʽʸtʽᵅ,1,672
tʽʸtʼa,1,673
tʽʸᴛʸi,1,674
tʽʸᴛʸiˑ,1,675
tsaˑ,1,676
tsʽꜞkʽʋ,1,677
tsʽeiyα,1,678
tsʽi,1,679
tsʽitcʽ,1,680
tsʽiwaˑ,1,681
tsʽiwï,1,682
tsʽı,1,683
tsʽᴛʸa,1,684
tsʽᴛʸaˑ,1,685
tsʽαi,1,686
tsʼa,1,687
tsʼaˑtsʽᴋʋyα,1,688
tsʼanʸi,1,689
tsʼiaˑ,1,690
tsʼinïnï,1,691
tsʼitʼa,1,692
tsʼiᴛcanaᴛʸï,1,693
tsʼiwaˑtʽʸ,1,694
tsʼiwatʽʸ,1,695
tsʼımï,1,696
tsʼınɔ,1,697
tsʼıᴛʸaˑ,1,698
tsʼᴛʸoˑ,1,699
tsʼε,1,700
tsʼεˑ,1,701
tʸʋ,1,702
tʼaa,1,703
tʼamı,1,704
tʼanï,1,705
tʼikomï,1,706
tʼiᴋoˑ,1,707
tʼiᴋoᵒ,1,708
tʼoˑ,1,709
tʼsaˑctʽʸ,1,710
tʼʸaˑ,1,711
tʼʸaᴋomï,1,712
tʼʸiᴋo,1,713
tʼʸiᴋoˑ,1,714
tʼʸiᴋʋ,1,715
tʼʸεˑ,1,716
ᴛˑi,1,717
ᴛˑʸanα,1,718
ᴛˑʸitʽᵅ,1,719
ᴛˑʸuiᴛsα,1,720
ᴛaˑwα,1,721
ᴛcaa,1,722
ᴛcamactʼo,1,723
ᴛcamïnʸi,1,724
ᴛcani,1,725
ᴛcanïᴛʸïᴋau,1,726
ᴛcanα,1,727
ᴛcï,1,728
ᴛcïmα,1,729
ᴛcitsʼamα,1,730
ᴛcumα,1,731
ᴛcα,1,732
ᴛcαnʸi,1,733
ᴛiꜞ,1,734
ᴛiuna,1,735
ᴛoˑwα,1,736
ᴛokʼʸε,1,737
ᴛokʼεˑ,1,738
ᴛowα,1,739
ᴛowεˑʼ,1,740
ᴛsai,1,741
ᴛsau,1,742
ᴛsiˑ,1,743
ᴛsiˑckʼïᴛcainʸε,1,744
ᴛsickʽai,1,745
ᴛsinaˑ,1,746
ᴛsioˑ,1,747
ᴛsiuʼma,1,748
ᴛsıkʼα,1,749
ᴛsıwaˑ,1,750
ᴛsoˑᵒ,1,751
ᴛsoˑtsʽ,1,752
ᴛsʼiaˑ,1,753
ᴛsεˑεcʸε,1,754
ᴛsεcα,1,755
ᴛʸꜞkʽʋ,1,756
ᴛʸaˑni,1,757
ᴛʸaiᴛʸa,1,758
ᴛʸaiᴛʸαʼ,1,759
ᴛʸamau,1,760
ᴛʸanaˑ,1,761
ᴛʸanai,1,762
ᴛʸapʽꜞ,1,763
ᴛʸc,1,764
ᴛʸiˑwatʽʸsꜞ,1,765
ᴛʸiaˑ,1,766
ᴛʸiaᴋo,1,767
ᴛʸikʼacᴛʸï,1,768
ᴛʸiᴋumï,1,769
ᴛʸimεˑ,1,770
ᴛʸinia,1,771
ᴛʸitcʽᵅ,1,772
ᴛʸitʽᵅ,1,773
ᴛʸitʽʸᵅ,1,774
ᴛʸiᴛʸï,1,775
ᴛʸiᴛʸisα,1,776
ᴛʸiᴛʸα,1,777
ᴛʸiwau,1,778
ᴛʸiwi,1,779
ᴛʸiya,1,780
ᴛʸiyoˑ,1,781
ᴛʸo,1,782
ᴛʸoˑpʽεˑ,1,783
ᴛʸoˑʼᴛsε,1,784
ᴛʸotʼaˑ,1,785
ᴛʸui,1,786
ᴛʸuʼmα,1,787
ᴛʸʋʼmα,1,788
ᴛʸαmïc,1,789
ᴛʸαmε,1,790
ᴛʸεtʽᵅ,1,791
ᴛʸεε,1,792
u,1,793
ucᴛʸi,1,794
ᵘo,1,795
utʼikʋ,1,796
utʼiᴋʋmau,1,797
uwaˑtcʽoˑᴋai,1,798
wˑa,1,799
waiꜞ,1,800
wakʼʸε,1,801
wana,1,802
wanatcʽᵅ,1,803
wanatcʼ,1,804
wanαtcʽ,1,805
wanαtcʽᵅ,1,806
wanαtʽʸεˑε,1,807
watcʽ,1,808
weˑ,1,809
wi,1,810
wiwatsʼı,1,811
wiwαtsʼıcʸε,1,812
wo,1,813
woᴋo,1,814
wonʸi,1,815
wαcu,1,816
wαnα,1,817
wεˑ,1,818
wεˑmε,1,819
yaˑpˑai,1,820
yaˑsεˑ,1,821
yai,1,822
yakʽ,1,823
yanaimi,1,824
yanaiyi,1,825
yanʸı,1,826
yatcʽᴛʸεmıcʸε,1,827
yaᴛʸikʽᵘ,1,828
yau,1,829
yicʸa,1,830
yokʼεˑ,1,831
yomicʸε,1,832
yoᴛʸau,1,833
yowεʼ,1,834
yuwˑεˑ,1,835
y̓α,1,836
yαcʸε,1,837
yε,1,838
ʼ,1,839
ʼnanʸi,1,840
αkʽᵘ,1,841
εˑtcʼa,1,842
εˑtʽʸiˑ,1,843
εˑtsʽ,1,844
εˑᴛaˑ,1,845
εˑᴛʸaˑ,1,846
εᴛˑi,1,847
εᴛˑiya,1,848
εᴛˑıyo,1,849
εᴛiyo,1,850
